bridges	bridge	nn2
highlight	highlight	nn1
Otago	otago	np1
aboriginal	aboriginal	jj
cigarette	cigarette	nn1
WHO	who	np1
90%	90%	m
cement	cement	nn1
boring	boring	jj
inch	inch	nnu1
TD	td	nn1
dire	dire	jj
End	end	nn1
Fisher	fisher	np1
Upper	upper	jj
organs	organ	nn2
zoo	zoo	nn1
Louisiana	louisiana	np1
back	back	rp|nn1|jj
recorded	record	vvn|vvd
indicated	indicate	vvn
vendor	vendor	nn1
60%	60%	m
Claire	claire	np1
Aussie	aussie	nn1
Financial	financial	jj|np1
be	be	vb0
Christine	christine	np1
Maine	maine	np1
successes	success	nn2
male	male	nn1|jj
twins	twin	nn2
packs	pack	nn2
twenty	twenty	mc
acknowledged	acknowledge	vvd
judiciary	judiciary	nn1
spell	spell	nn1
suit	suit	vvi
offensive	offensive	jj|nn1
Settings	setting	nn2
Sites	site	nn2
elementary	elementary	jj
for	for	cs
police	police	nn2|vv0
potatoes	potato	nn2
reduced	reduced	jj
Car	car	nn1
solo	solo	nn1|jj
Derry	derry	np1|nn1
formats	format	nn2
adjust	adjust	vvi
litres	litre	nnu2
express	express	vv0
mid	mid	jj
more	more	rrr|rgr|dar
brick	brick	nn1
coming	coming	jj|nn1
Auto	auto	nn1
gather	gather	vv0
testing	test	vvg
measures	measure	nn2|vvz
traveling	travel	vvg
routine	routine	nn1|jj
accordingly	accordingly	rr
extends	extend	vvz
Pune	pune	np1
profiles	profile	nn2
dominance	dominance	nn1
jointly	jointly	rr
equivalent	equivalent	jj
computing	computing	nn1
MW	mw	nnu
approve	approve	vvi
Technologies	technology	nn2
necessity	necessity	nn1
set	set	vvd|vvn|vv0
increases	increase	nn2|vvz
livestock	livestock	nn
lungs	lung	nn2
15%	15%	m
singers	singer	nn2
facial	facial	jj
PhD	phd	nn1
fines	fines	nn2
troubled	troubled	jj
separately	separately	rr
coat	coat	nn1
escape	escape	nn1
tongue	tongue	nn1
incorrect	incorrect	jj
Pittsburgh	pittsburgh	np1
chefs	chef	nn2
doubts	doubt	nn2
positively	positively	rr
Mohamed	mohamed	np1
soap	soap	nn1
Romney	romney	np1
bullets	bullet	nn2
Germans	german	nn2
participating	participate	vvg
Nicole	nicole	np1
hilarious	hilarious	jj
finance	finance	nn1|vv0
Palmer	palmer	np1
detection	detection	nn1
rightly	rightly	rr
Hugh	hugh	np1
CD	cd	nn1
Gulf	gulf	np1|nn1
contributor	contributor	nn1
trade	trade	vvi
Dow	dow	np1
glorious	glorious	jj
enabling	enable	vvg
bull	bull	nn1
wheels	wheel	nn2
certificates	certificate	nn2
comics	comic	nn2
insider	insider	nn1
weaker	weak	jjr
boundary	boundary	nn1
established	establish	vvn|vvd
CCTV	cctv	np1
eaten	eat	vvn
rewards	reward	nn2
specially	specially	rr
territories	territory	nn2
narrative	narrative	nn1
Consider	consider	vv0
Cebu	cebu	np1
dioxide	dioxide	nn1
Sharif	sharif	np1
services	service	nn2|vvz
wears	wear	vvz
advances	advance	nn2
info	info	nn1
denial	denial	nn1
present	present	jj
pending	pending	jj
Ronald	ronald	np1
valuation	valuation	nn1
MTV	mtv	np1
Geographic	geographic	jj
read	read	vvd|vv0
responded	respond	vvn
attacking	attack	vvg
enforce	enforce	vvi
nationals	national	nn2
Democracy	democracy	nn1
heaven	heaven	nn1
poem	poem	nn1
blame	blame	nn1
abandoned	abandon	vvn
introduced	introduce	vvd|vvn
concludes	conclude	vvz
iTunes	-	nn2
lists	list	nn2
press	press	nn1|vv0
Wang	wang	np1
F	f	zz1|np1
can	can	vm|nn1
Poor	poor	jj
Voice	voice	nn1
except	except	ii|cs
As	as	ii21|csa
Rebecca	rebecca	np1
being	being	nn1
Jeffrey	jeffrey	np1
dementia	dementia	nn1
If	if	csw|cs
outside	outside	ii|jj
tent	tent	nn1
sought	seek	vvd|vvn
Victor	victor	np1
Wall	wall	nn1
direct	direct	vvi
recipients	recipient	nn2
raped	rape	vvn
Leon	leon	np1
enjoyed	enjoy	vvd|vvn
Customs	custom	nn2
Independence	independence	nn1
founders	founder	nn2
professors	professor	nn2
Otherwise	otherwise	rr
Penn	penn	np1
spouse	spouse	nn1
supervision	supervision	nn1
pills	pill	nn2
victories	victory	nn2
Cold	cold	jj
defeated	defeat	vvn
affect	affect	nn1
Robertson	robertson	np1
challenging	challenging	jj|vvg
moderator	moderator	nn1
performs	perform	vvz
continually	continually	rr
kingdom	kingdom	nn1
refusal	refusal	nn1
enjoyable	enjoyable	jj
guide	guide	vvi
aesthetic	aesthetic	jj
behalf	behalf	nn1
ally	ally	nn1
counterpart	counterpart	nn1
Born	born	vvn
Falls	fall	nn2
Adrian	adrian	np1
declared	declare	vvd|vvn
no	no	ddqv31
compassion	compassion	nn1
welcomes	welcome	vvz
Ferrari	ferrari	np1
suffering	suffer	vvg|jj
Research	research	nn1|vv0
kind	kind	nn1|rr21
Medicare	medicare	np1
Police	police	nn2|vv0
assurance	assurance	nn1
interventions	intervention	nn2
nonsense	nonsense	nn1
aspirations	aspiration	nn2
tied	tie	vvn|vvd
promote	promote	vv0
neat	neat	jj
quit	quit	vvi
blamed	blame	vvn
supported	support	vvd
Gulf	gulf	nn1
grandchildren	grandchild	nn2
figuring	figure	vvg
indie	indie	nn1
being	being	nn1
Buy	buy	vv0
last	last	md|vv0
caution	caution	nn1
literacy	literacy	nn1
straightforward	straightforward	jj
rider	rider	nn1
polite	polite	jj
allowance	allowance	nn1
shower	shower	nn1
dancer	dancer	nn1
Limited	limited	jj
Reporter	reporter	nn1
revival	revival	nn1
programmatic	programmatic	jj
breaks	break	vvz
Iron	iron	nn1
affiliated	affiliated	jj
Edition	edition	nn1
reviews	review	nn2|vvz
Bristol	bristol	np1
featured	feature	vvd|vvn
promotional	promotional	jj
cocktail	cocktail	nn1
generic	generic	jj
swing	swing	nn1
best	best	rr22
Motor	motor	nn1
admitting	admit	vvg
ammunition	ammunition	nn1
evaluate	evaluate	vvi
Farmers	farmer	nn2
consistency	consistency	nn1
suffers	suffer	vvz
studied	study	vvn
Mills	mills	np1
working	working	jj
valued	value	vvn|vvd
age	age	nn1|vv0
mature	mature	jj
relevance	relevance	nn1
mark	mark	nn1|vv0
filed	file	vvd|vvn
signed	sign	vvn|vvd
quarterback	quarterback	nn1
problematic	problematic	jj
nationwide	nationwide	rl
interface	interface	nn1
coming	come	vvg|jj
Movie	movie	nn1
finishing	finish	vvg
scenarios	scenario	nn2
detective	detective	nn1
low	low	jj|nn1
succession	succession	nn1
no	no	rgqv31
Done	do	vdn
provided	provide	vvd|vvn|cs
Caroline	caroline	np1
Fresh	fresh	jj
liquidity	liquidity	nn1
coordinator	coordinator	nn1
forefront	forefront	nn1
noon	noon	nnt1
metro	metro	nn1
Kolkata	kolkata	np1
obsession	obsession	nn1
homework	homework	nn1
Austria	austria	np1
homicide	homicide	nn1
running	run	vvg|nn1|jj
Little	little	jj
paths	path	nn2
How	how	rrq|rgq
Tehran	tehran	np1
masters	master	nn2
intend	intend	vv0
speeches	speech	nn2
70%	70%	m
in-house	in-house	jj
medications	medication	nn2
drunk	drunk	jj
redistribution	redistribution	nn1
constitutes	constitute	vvz
change	change	vv0|nn1
coupled	couple	vvn|vvd
defenders	defender	nn2
qualified	qualified	jj
loved	love	vvd|vvn
Andhra	andhra	np1
judged	judge	vvn
mentioned	mention	vvn|vvd
proximity	proximity	nn1
lion	lion	nn1
Co	co	np1|nn1
least	least	rgt
Santos	santos	np1
parish	parish	nn1
executed	execute	vvn
Greater	greater	np1
magnetic	magnetic	jj
the	the	rr42
most	most	rr43
part	part	rr44
Canterbury	canterbury	np1
approaches	approach	nn2
lightly	lightly	rr
offer	offer	vv0|nn1
Working	work	vvg
variations	variation	nn2
Kentucky	kentucky	np1
catastrophic	catastrophic	jj
Municipal	municipal	jj
that	that	cst|rg
hurting	hurt	vvg
female	female	nn1|jj
around	around	ii|rg
pen	pen	nn1
agreeing	agree	vvg
figures	figure	nn2|vvz
elected	elected	jj
Jets	jet	nn2
newer	new	jjr
become	become	vv0|vvn
extremists	extremist	nn2
mindset	mind-set	nn1
angriest	angry	jjt
towers	tower	nn2
painted	paint	vvn
pushed	push	vvd
Gibson	gibson	np1
denied	deny	vvd|vvn
display	display	vvi
As	as	ii31
evolved	evolve	vvn
PR	pr	np1|nn1
palace	palace	nn1
appeals	appeal	nn2
endorsed	endorse	vvn
increase	increase	vv0
revelation	revelation	nn1
cold	cold	nn1|jj
Brady	brady	np1
publishing	publishing	nn1
prisons	prison	nn2
Sunday	sunday	np1|npd1
Hampshire	hampshire	np1
cast	cast	vvn
Sharon	sharon	np1
monitoring	monitor	vvg
delivered	deliver	vvd
attorneys	attorney	nn2
finding	finding	nn1
allocated	allocate	vvn
allegation	allegation	nn1
mild	mild	jj
knees	knee	nn2
run	run	vvn|vv0
Liberty	liberty	nn1
inconsistent	inconsistent	jj
collaborative	collaborative	jj
Upon	upon	ii
ignorance	ignorance	nn1
antibiotics	antibiotic	nn2
Flight	flight	nn1
unlawful	unlawful	jj
Richardson	richardson	np1
Plus	plus	nn1|rr|ii
ensures	ensure	vvz
feed	feed	nn1
Chief	chief	nn1
Coming	come	vvg
struggled	struggle	vvn
Studio	studio	nn1
conservatives	conservative	nn2
Abdullah	abdullah	np1
hit	hit	nn1|jj
L.A.	la	np1
sensation	sensation	nn1
basket	basket	nn1
on	on	ii21
forces	force	nn2|vvz
flesh	flesh	nn1
backyard	backyard	nn1
fellow	fellow	jj
warehouse	warehouse	nn1
looks	look	nn2
ranking	ranking	nn1
poorest	poor	jjt
non	non	fu
Observer	observer	nn1
undergraduate	undergraduate	nn1
now	now	rt|cs
acquiring	acquire	vvg
Andrea	andrea	np1
pleaded	plead	vvd
r	xx|r	zz1
planned	plan	vvn|vvd
Tickets	ticket	nn2
lately	lately	rr
Collection	collection	nn1
useless	useless	jj
day-to-day	day-to-day	jj
started	start	vvn
then	then	jj|rt
qualification	qualification	nn1
DELHI	delhi	np1
instruction	instruction	nn1
describe	describe	vv0
asleep	asleep	jj
indoor	indoor	jj
climb	climb	vvi
than	than	cs22|ii22
composer	composer	nn1
preparations	preparation	nn2
Osborne	osborne	np1
Aviation	aviation	nn1
helicopters	helicopter	nn2
by	by	rr21
return	return	vv0
irony	irony	nn1
Guinea	guinea	np1
dreadful	dreadful	jj
perpetual	perpetual	jj
pneumonia	pneumonia	nn1
trying	try	vvg|jj
two-hour	two-hour	jj
maximise	maximize	vvi
reviewed	review	vvd|vvn
investigating	investigate	vvg|jj
insisted	insist	vvn
foam	foam	nn1
Longford	longford	np1
em	em	fu
captivity	captivity	nn1
Tax	tax	nn1|vv0
educated	educate	vvn|jj
gathering	gather	vvg
nationalist	nationalist	jj|nn1
traded	trade	vvn|vvd
incompetent	incompetent	jj
riding	ride	vvg|nn1
conglomerate	conglomerate	nn1
Mississauga	mississauga	np1
roll	roll	vv0
Cullen	cullen	np1
Photographer	photographer	nn1
reckon	reckon	vv0
weights	weight	nn2
Cavan	cavan	np1
Definitely	definitely	rr
am	be	vbm|ra
versa	versa	rr22
grasp	grasp	nn1
lime	lime	nn1
loud	loud	jj|rr
York-based	york-based	jj
removes	remove	vvz
avoidance	avoidance	nn1
suffering	suffering	nn1|jj
mix	mix	nn1|vv0
Nile	nile	np1
host	host	vv0|nn1
Inquiry	inquiry	nn1
repertoire	repertoire	nn1
loneliness	loneliness	nn1
on	on	ii
long	long	rr|vv0
17%	17%	m
claimants	claimant	nn2
geopolitical	geopolitical	jj
Strauss	strauss	np1
MRec	-	np1|nn1
pagematch	-	vv0|nn1
sectionmatch	-	vv0|nn1
unsubstantiated	unsubstantiated	jj
Interactive	interactive	jj
demonstrated	demonstrate	vvd
Parenthood	parenthood	nn1
Yard	yard	nn1
Works	works	nn|vvz
hacked	hack	vvn
surf	surf	nn1
host	host	vv0
passions	passion	nn2
Hindu	hindu	jj|nn1
Biology	biology	nn1
abruptly	abruptly	rr
classified	classified	jj
Angel	angel	nn1
provisional	provisional	jj
instalment	instalment	nn1
tornadoes	tornado	nn2
passages	passage	nn2
balloons	balloon	nn2
enrolment	enrollment	nn1
edible	edible	jj
Osama	osama	np1
armed	arm	vvn|jj
Idol	idol	nn1
Mind	mind	nn1
Resource	resource	nn1
transfixed	transfix	vvn
views	view	nn2|vvz
guessing	guess	vvg
economical	economical	jj
sharing	sharing	jj|nn1
counts	count	vvz|nn2
thirds	thirds	mf
Coun.	-	nnb
melody	melody	nn1
Please	please	rr|vv0
LPG	lpg	np1
analytical	analytical	jj
Live	live	vv0|jj
disregard	disregard	nn1
plasma	plasma	nn1
wind	wind	vvi
Absa	absa	np1|nn1
berth	berth	nn1
shops	shop	nn2|vvz
shocked	shocked	jj|vvn
resulting	result	vvg|jj
schizophrenia	schizophrenia	nn1
stronghold	stronghold	nn1
comprise	comprise	vv0
addressed	address	vvn|vvd
Must	must	vm
run	run	nn1|vv0|vvn
iPhones	iphones	nn2
SS	ss	np1
Dev	dev	np1
acquitted	acquit	vvn
Midlands	midlands	np2
cheer	cheer	vvi
Green	green	np1
prohibits	prohibit	vvz
Guatemala	guatemala	np1
steroids	steroids	nn2
Trial	trial	nn1
sightings	sighting	nn2
one-off	one-off	jj|nn1
prescribed	prescribed	jj
Front	front	jj|nn1
rushed	rush	vvn|vvd
obsolete	obsolete	jj
anonymously	anonymously	rr
ailments	ailment	nn2
answers	answer	nn2|vvz
sleeves	sleeve	nn2
gentlemen	gentleman	nn2
conditioning	conditioning	nn1
Rather	rather	cs21
muscular	muscular	jj
argued	argue	vvn|vvd
picked	pick	vvn|vvd
Twelve	twelve	mc
contemplating	contemplate	vvg
Wikipedia	wikipedia	np1
closed	close	vvn|vvd
unforgettable	unforgettable	jj
nut	nut	nn1
erotic	erotic	jj
glow	glow	nn1
first-ever	first-ever	jj
authorized	authorize	vvn
adolescents	adolescent	nn2
besides	besides	ii
pedigree	pedigree	nn1
intellectuals	intellectual	nn2
Baird	baird	np1
Recreation	recreation	nn1
Correspondent	correspondent	nn1
Pope	pope	np1|nn1
treasures	treasure	nn2
Ramsey	ramsey	np1
installed	install	vvd|vvn
near	near	rl|ii
sunk	sink	vvn
Captain	captain	nn1
succeeds	succeed	vvz
generating	generate	vvg|jj
Oriental	oriental	jj
environmentalists	environmentalist	nn2
le	le	fw
kmih	km/h	fu
Affordable	affordable	jj
repression	repression	nn1
Vikings	viking	nn2
shines	shine	vvz
naming	name	vvg
As	as	csa|rg|ii
awaits	await	vvz
18%	18%	m
Mourinho	-	np1
email	e-mail	vv0
interpretations	interpretation	nn2
Rajapaksa	rajapaksa	np1
Black	black	np1
stealth	stealth	nn1
Pacquiao	pacquiao	np1
usefulness	usefulness	nn1
humane	humane	jj
Marx	marx	np1
Panasonic	panasonic	np1
Fahrenheit	fahrenheit	vv0
spinning	spin	vvg
Visa	visa	nn1
grants	grant	nn2|vvz
innovators	innovator	nn2
Winter	winter	nnt1|np1
sceptical	sceptical	jj
Tue	tue	npd1
Warwick	warwick	np1
clich	clich�	nn1
occupational	occupational	jj
incarceration	incarceration	nn1
Asians	asian	nn2
compensated	compensate	vvn
Service	service	vv0|nn1
controllers	controller	nn2
Dartmouth	dartmouth	np1
Hall	hall	nn1|np1
IT	it	pph1|nn1
extreme	extreme	jj|nn1
shift	shift	vv0
View	view	nn1|vv0
Zealanders	zealander	nn2
amnesty	amnesty	nn1
Harbor	harbor	nn1
companions	companion	nn2
imaginative	imaginative	jj
Somebody	somebody	pn1
pleas	plea	nn2
Eyes	eye	nn2
defended	defend	vvd|vvn
laugh	laugh	vv0
Bean	bean	nn1
Ramsay	ramsay	np1
marginally	marginally	rr
surrender	surrender	vvi
molecule	molecule	nn1
commencement	commencement	nn1
associate	associate	jj|vv0
rumoured	rumour	vvn
spark	spark	vvi
Politicians	politician	nn2
inside	inside	nn1
Niall	niall	np1
debilitating	debilitating	jj
sa	sa	nn1
recreate	re-create	vvi
envoy	envoy	nn1
leases	lease	nn2
Physics	physics	nn1
defenseman	defenseman	nn1
mafia	mafia	nn1
props	prop	nn2
excise	excise	nn1
Black	black	np1|jj
manual	manual	nn1|jj
disappointed	disappointed	jj|vvd
non-existent	nonexistent	jj
Emerging	emerging	jj|vvg
unseen	unseen	jj
imaginary	imaginary	jj
phenomena	phenomenon	nn2
burgers	burger	nn2
puppy	puppy	nn1
trips	trip	vvz|nn2
Nasa	nasa	np1
candid	candid	jj
Grande	grande	fw
Roth	roth	np1
Ethiopian	ethiopian	jj
sounds	sound	vvz|nn2
Less	less	dar
Shopping	shopping	nn1
standout	standout	nn1
understood	understand	vvd|vvn
Manufacturers	manufacturer	nn2
taller	tall	jjr
am	am	ra|vbm
escaped	escape	vvn
clips	clip	nn2
enhancement	enhancement	nn1
allergies	allergy	nn2
vampire	vampire	nn1
glaciers	glacier	nn2
Gregor	gregor	np1
supports	support	vvz|nn2
cereal	cereal	nn1
five-year-old	five-year-old	nn1
construed	construe	vvn
Atlas	atlas	nn1
fish	fish	nn|vv0
gearing	gear	vvg
publishing	publishing	nn1|vvg
protestors	protestor	nn2
dealership	dealership	nn1
hindsight	hindsight	nn1
request	request	nn1|vv0
divide	divide	vvi
Melanie	melanie	np1
Secretariat	secretariat	nn1
7pm	7pm	ra
flourish	flourish	vvi
casinos	casino	nn2
Legislative	legislative	jj
cue	cue	nn1
Healthy	healthy	jj
Afghans	afghan	nn2
strive	strive	vvi
secretive	secretive	jj
wicked	wicked	jj
goes	go	vvz|nn2
conveniently	conveniently	rr
vying	vie	vvg
imported	import	vvn
Appeals	appeal	nn2
noteworthy	noteworthy	jj
Mirror	mirror	nn1|vv0
scenic	scenic	jj
climb	climb	nn1
died	die	vvn
labourers	labourer	nn2
wheels	wheel	nn2|vvz
slightest	slight	jjt
reacts	react	vvz
clear	clear	vv0|jj
intend	intend	vvi
citrus	citrus	nn1
Benin	benin	np1
sober	sober	jj
Sindh	sindh	nn1|np1
tracks	track	nn2|vvz
View	view	vv0|nn1
grabbed	grab	vvd|vvn
Looks	look	vvz
possesses	possess	vvz
desires	desire	nn2
proposed	propose	vvd|vvn
fluids	fluid	nn2
Muller	muller	np1
wonders	wonder	vvz
Secretary	secretary	np1|nn1
posh	posh	jj
noises	noise	nn2
near	near	rl
millionaire	millionaire	nn1
since	since	rr|ii
RBS	rbs	np1
studied	study	vvd|vvn
Mackenzie	mackenzie	np1
Schultz	schultz	np1
jumped	jump	vvn
Password	password	nn1
leaks	leak	nn2
Rihanna	rihanna	np1
Chloe	chloe	np1
doctoral	doctoral	jj
surveyed	survey	vvn|vvd
Ridley	ridley	np1
whichever	whichever	ddqv
McKay	mckay	np1
rash	rash	nn1|jj
awake	awake	jj
Paradise	paradise	nn1
firefighter	firefighter	nn1
diocese	diocese	nn1
centenary	centenary	nn1
wandering	wander	vvg
Dead	dead	jj|np1
quicker	quick	rrr|jjr
strides	stride	nn2
Chambers	chambers	np1
recycling	recycling	nn1
Integrated	integrated	jj
handed	hand	vvn|vvd
Erdogan	erdogan	np1
award	award	vvi
positives	positive	nn2
position	position	nn1|vv0
sleeve	sleeve	nn1
run	run	vvn|vv0|nn1
managerial	managerial	jj
destroyed	destroy	vvd
Goals	goal	nn2
Sen	sen	nna
labour	labor	nn1|vv0
IP	ip	nn1|np1
living	living	jj|vvg
nickel	nickel	nn1
Reef	reef	nn1
mosquito	mosquito	nn1
competing	competing	jj
lighting	lighting	nn1|vvg
IPO	ipo	nn1|np1
disabled	disabled	jj|vvn
attire	attire	nn1
diners	diner	nn2
damaging	damaging	jj
geological	geological	jj
functions	function	nn2|vvz
Georgian	georgian	jj
behave	behave	vv0
V.	xx|v	ii
Xavier	xavier	np1
agitation	agitation	nn1
beating	beating	nn1
Sachin	sachin	np1|nn1
extravagant	extravagant	jj
Ernst	ernst	np1
debacle	debacle	nn1
forehead	forehead	nn1
fisherman	fisherman	nn1
paranoid	paranoid	jj
prophet	prophet	nn1
Unilever	unilever	np1
Benefits	benefit	nn2
advanced	advance	vvn
true	true	jj|vv0
casually	casually	rr
Alternatively	alternatively	rr
nears	near	vvz
saddened	sadden	vvn
Atkinson	atkinson	np1
cover	cover	vv0|nn1
breakthroughs	breakthrough	nn2
reproduction	reproduction	nn1
Jew	jew	nn1
stack	stack	nn1
slums	slum	nn2
Taoiseach	taoiseach	nn1
Correctional	correctional	jj
outlining	outline	vvg
Clifford	clifford	np1
conditional	conditional	jj|nn1
disappeared	disappear	vvd|vvn
Vehicle	vehicle	nn1
cut	cut	vv0
borrowing	borrowing	nn1
pastry	pastry	nn1
medallist	medallist	nn1
10am	10am	ra
Richie	richie	np1
Fast	fast	jj
laps	lap	nn2
tolerant	tolerant	jj
exploit	exploit	vv0
waters	water	nn2|vvz
streaming	stream	vvg|jj
bowel	bowel	nn1
reflected	reflect	vvd|vvn
zero	zero	nn1
6pm	6pm	ra
at	at	ii|rr21
protests	protest	nn2|vvz
unregulated	unregulated	jj
Pam	pam	np1
sleep	sleep	vv0
fingerprint	fingerprint	nn1
Fuel	fuel	nn1
Risk	risk	nn1|vv0
ascertain	ascertain	vvi
spark	spark	nn1
reeling	reel	vvg
opted	opt	vvn
tray	tray	nn1
sergeant	sergeant	nn1
minister	minister	vv0|nn1
discovers	discover	vvz
five-star	five-star	jj
reject	reject	vv0
lowering	lower	vvg
six-year	six-year	jj
talking	talk	vvg|nn1
Anil	anil	np1
revise	revise	vvi
behavioral	behavioral	jj|nn1
on	on	rp|ii
displacement	displacement	nn1
punitive	punitive	jj
thanks	thanks	nn2|vvz
kidding	kid	vvg
well	well	rr|nn1|jj
causes	cause	nn2|vvz
WC	wc	nn1
approved	approve	vvn|vvd
amounted	amount	vvd|vvn
Left	left	jj
lifted	lift	vvd
Founder	founder	nn1
picnic	picnic	nn1
pressing	press	vvg
Vita	vita	np1
enabled	enable	vvd
brown	brown	jj|nn1
four-day	four-day	jj
skin	skin	nn1|vv0
Message	message	nn1
speeds	speed	nn2|vvz
Ethics	ethics	nn
Mitt	mitt	np1
bit	bit	rr33
DRC	drc	np1
paramedics	paramedic	nn2|nn1
Salt	salt	np1
little	little	rr32
Boko	boko	np1
Tales	tale	nn2
Kendall	kendall	np1
brewery	brewery	nn1
loud	loud	rr
compilation	compilation	nn1
Kirby	kirby	np1
vote	vote	vv0
violate	violate	vvi
drills	drill	nn2
packet	packet	nn1
drops	drop	vvz|nn2
metallic	metallic	jj
jihad	jihad	nn1
headed	head	vvd
Soldiers	soldier	nn2
Steele	steele	np1
endured	endure	vvn
stay	stay	vv0|nn1
rolling	rolling	jj
chat	chat	vvi
on-going	ongoing	jj
oust	oust	vvi
frustrations	frustration	nn2
set	set	vvd|vvn|nn1|vv0
vested	vested	jj
lighter	light	jjr
ISO	iso	np1
supplies	supply	vvz
introduce	introduce	vv0
unjust	unjust	jj
Broncos	bronco	nn2
Mt	mt	np1
feud	feud	nn1
crying	cry	vvg|nn1
pals	pal	nn2
ignores	ignore	vvz
collapsed	collapse	vvd|vvn
vigorous	vigorous	jj
wasted	waste	vvn
guise	guise	nn1
feminine	feminine	jj
constable	constable	nn1
dashboard	dashboard	nn1
locked	lock	vvn|vvd
trivial	trivial	jj
Final	final	nn1
Kenyatta	kenyatta	np1
combustion	combustion	nn1
Mahindra	mahindra	np1
strive	strive	vv0
dot	dot	nn1
reins	rein	nn2
Fifth	fifth	md
purity	purity	nn1
Considering	considering	cs|ii
Evolution	evolution	nn1
ransom	ransom	nn1
retain	retain	vv0
**	**	fu
endeavour	endeavor	nn1
scores	score	nn2|vvz
striving	strive	vvg
conceived	conceive	vvn
recycled	recycled	jj
entertaining	entertaining	jj|vvg
contaminated	contaminate	vvn
Wong	wong	np1
fed	fed	jj21
coordinate	coordinate	vvi
speculate	speculate	vvi
Stefan	stefan	np1
Territory	territory	nn1
reward	reward	vvi
alert	alert	jj
impetus	impetus	nn1
villa	villa	nn1
Squad	squad	nn1
Bull	bull	np1|nn1
grave	grave	nn1
gained	gain	vvn|vvd
Reese	reese	np1
leaked	leak	vvn
failings	failing	nn2
thought	thought	nn1|vvd
vanguard	vanguard	nn1
Judith	judith	np1
Developers	developer	nn2
natives	native	nn2
Progress	progress	nn1
Pepsi	pepsi	np1
toast	toast	nn1
parked	park	vvn
peanut	peanut	nn1
summers	summer	nnt2
produce	produce	nn1|vv0
sewer	sewer	nn1
organiser	organiser	nn1
worldview	worldview	nn1
best-known	best-known	jj
project	project	vvi
quartet	quartet	nn1
openings	opening	nn2
Somehow	somehow	rr
Hand	hand	nn1
consulting	consulting	jj|nn1
landed	land	vvd|vvn
travels	travel	nn2
toxins	toxin	nn2
womb	womb	nn1
lunar	lunar	jj
maid	maid	nn1
traffickers	trafficker	nn2
friction	friction	nn1
